file,sample_rate,duration,valid_sr,valid_duration,not_silent,passes_all
ml_data/processed/cng_auto/cng_auto_0250.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0251.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0256.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0257.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0258.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0259.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0260.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0261.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0262.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0263.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0264.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0265.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0266.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0267.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0268.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0269.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0270.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0271.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0272.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0273.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0274.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0275.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0276.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0277.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0278.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0279.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0280.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0281.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0282.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0283.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0284.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0285.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0286.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0287.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0288.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0289.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0290.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0291.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0292.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0293.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0294.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0295.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0296.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0297.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0298.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0299.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0300.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0301.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0302.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0303.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0304.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0305.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0306.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0307.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0308.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0309.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0310.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0311.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0312.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0313.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0314.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0315.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0316.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0317.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0318.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0319.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0320.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0321.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0322.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0323.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0324.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0325.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0326.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0327.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0328.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0329.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0330.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0331.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0332.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0333.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0334.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0335.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0336.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0337.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0338.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0339.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0340.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0341.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0342.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0343.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0344.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0345.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0346.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0347.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0348.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0349.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0350.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0351.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0352.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0353.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0354.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0355.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0356.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0357.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0358.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0359.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0360.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0361.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0362.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0363.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0364.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0365.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0366.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0367.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0368.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0369.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0370.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0371.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0372.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0373.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0374.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0375.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0376.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0377.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0378.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0379.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0380.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0381.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0382.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0383.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0384.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0385.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0386.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0387.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0388.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0389.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0390.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0391.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0392.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0393.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0394.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0395.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0396.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0397.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0398.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0399.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0400.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0401.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0402.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0403.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0404.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0405.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0406.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0407.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0408.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0409.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0410.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0411.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0412.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0413.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0414.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0415.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0416.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0417.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0418.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0419.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0420.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0421.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0422.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0423.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0424.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0425.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0426.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0427.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0428.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0429.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0430.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0431.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0432.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0433.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0434.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0435.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0436.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0437.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0438.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0439.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0440.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0441.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0442.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0443.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0444.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0445.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0446.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0447.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0448.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0449.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0450.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0451.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0452.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0453.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0454.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0455.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0456.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0457.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0458.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0459.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0460.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0461.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0462.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0463.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0464.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0465.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0466.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0467.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0468.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0469.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0470.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0471.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0472.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0473.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0474.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0475.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0476.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0477.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0478.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0479.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0480.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0481.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0482.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0483.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0484.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0485.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0486.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0487.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0488.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0489.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0490.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0491.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0492.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0493.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0494.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0495.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0496.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0497.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0498.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0499.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0500.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0501.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0502.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0503.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0504.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0505.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0506.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0507.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0508.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0509.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0510.wav,48000,10.0,True,True,True,True
ml_data/processed/cng_auto/cng_auto_0511.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0000.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0001.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0002.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0003.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0004.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0005.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0568.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0569.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0570.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0571.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0572.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0573.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0574.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0575.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0576.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0577.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0578.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0579.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0580.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0581.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0582.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0583.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0584.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0585.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0586.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0587.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0588.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0589.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0590.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0591.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0592.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0593.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0594.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0595.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0596.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0597.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0598.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0599.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0600.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0601.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0602.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0603.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0604.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0605.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0606.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0607.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0608.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0609.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0610.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0611.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0612.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0613.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0614.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0615.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0616.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0617.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0618.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0619.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0620.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0621.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0622.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0623.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0624.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0625.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0626.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0627.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0628.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0629.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0630.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0631.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0632.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0633.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0634.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0635.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0636.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0637.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0638.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0639.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0640.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0641.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0642.wav,48000,10.0,True,True,True,True
ml_data/processed/construction_noise/construction_noise_0643.wav,48000,10.0,True,True,True,True
